timestamp,open,high,low,close,volume,quote_volume,day_of_week,day_of_month,month,year,daily_return,log_return,close_lag_1,close_lag_7,volume_lag_1,volume_lag_7,close_rolling_mean_7,close_rolling_std_7,close_rolling_mean_14,close_rolling_std_14,volume_rolling_mean_7,volume_rolling_std_7,volume_rolling_mean_14,volume_rolling_std_14,RSI_14,SMA_20,EMA_20,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,BB_Width,Volume_Change,Volume_MA_20,Volatility_14,momentum_5,momentum_10,momentum_20
2014-07-15,618.32,624.42,617.3,619.6,3693.18,2310446.24,1,15,7,2014,0.0020701255013584,0.0020679857440979,618.32,615.32,2553.73,3206.28,625.1628571428571,7.207516248762042,625.8842857142856,9.33008097440847,3025.5014285714283,698.689053619433,3232.788571428572,741.8958851260958,49.29580518131608,621.213,621.8566581034685,0.37704060926830607,-0.862731293494552,652.5923282910893,621.213,589.8336717089106,0.10102598719308623,0.44619047432579007,3328.2895000000003,0.013036081308285116,0.001956693995698533,-0.005393604725825063,0.08998152871844489
2014-07-16,619.6,622.36,614.15,614.8,2997.32,1873008.17,2,16,7,2014,-0.0077469335054874,-0.0077770968782728,619.6,623.0,3693.18,3066.24,623.9914285714285,8.213757622774992,623.6757142857143,7.809127513844268,3015.6557142857137,698.5048743532417,3105.1535714285715,593.2823203112971,47.151475996036126,622.818,621.1845954269477,-0.2957679642970561,-0.7493386276550529,649.0083269166302,622.818,596.6276730833698,0.0841026653585162,-0.1884175696824958,3270.7650000000003,0.01296025789423696,-0.028598514773265915,-0.018910077395675406,0.05508838167152885
2014-07-17,614.8,632.55,610.01,626.58,2922.04,1833775.87,3,17,7,2014,0.0191607026675342,0.0189794480550714,614.8,618.39,2997.32,3604.7,625.1614285714286,7.85851221833324,622.8578571428571,6.712772187372905,2918.132857142857,648.4173212192458,3027.4235714285714,533.8911184819959,52.60078434986196,624.0355000000001,621.6984434815241,0.1201884862064162,-0.5754332048827591,648.4907934760547,624.0355000000001,599.5802065239454,0.0783778918861335,-0.0251157700879453,3247.4345,0.014012370334810512,-0.014656392514546202,0.02115384615384608,0.04043305713763856
2014-07-18,626.58,630.15,617.92,627.47,3344.66,2109225.77,4,18,7,2014,0.0014204092055283,0.0014194013786109,626.58,632.9,2922.04,3124.17,624.3857142857142,7.208434543741673,623.1085714285715,6.821764780852654,2949.6314285714284,665.231678200123,3009.06,516.7638545349769,52.995133351385256,625.531,622.2481155309027,0.5157077737950431,-0.35720500914719866,646.7744468954535,625.531,604.2875531045464,0.06792132410848874,0.14463183255533796,3267.721,0.012665125472618947,-0.000891677149180703,0.019745823311447586,0.0500535511078386
2014-07-19,627.47,634.14,625.14,627.04,3961.13,2505181.18,5,19,7,2014,-0.0006852917270946,-0.000685526646802,627.47,635.9,3344.66,3433.0,623.12,5.4009474477460815,623.4,6.90161185186861,3025.078571428571,753.3079714040946,3060.042142857143,574.1104031881861,52.7667140636582,626.83,622.7044854803405,0.785408551549267,-0.1286822970079055,644.8639646223439,626.83,608.7960353776562,0.05754020905937459,0.18431469865397387,3321.1684999999998,0.012655918280737054,0.014102729978004769,0.006484751203852168,0.043223638239110906
2014-07-20,627.04,627.93,619.96,620.98,2302.87,1442853.55,6,20,7,2014,-0.0096644552181678,-0.0097114591556333,627.04,628.03,3961.13,1703.49,622.1128571428571,4.973136884922173,622.995,6.8624774064366125,3110.7042857142856,595.6094814797458,3031.619285714285,602.4165019762466,49.52685312418846,626.1220000000001,622.5402487679271,0.504343251481373,-0.0020771873100497995,643.9054783999069,626.1220000000001,608.3385216000933,0.0568051542667621,-0.4186330668268904,3244.669,0.012830416866912662,0.0022272433828276483,0.004188295412280274,-0.02229429732027577
2014-07-21,620.98,625.93,615.02,625.13,2534.07,1596614.67,0,21,7,2014,0.006682984959258,0.0066607528117127,620.98,618.32,2302.87,2553.73,623.0857142857143,4.769429934986318,623.8185714285713,6.31855126669853,3107.895714285714,598.7118748573794,3031.92,602.1477578059805,51.71337259287592,625.2189999999999,622.7868917424101,0.6094420249155519,0.12022665513507054,641.185338215131,625.2189999999999,609.2526617848689,0.05107438582362671,0.10039646180635486,3166.0564999999997,0.011530885847713092,0.016802212101496572,-0.012276820982777714,-0.028078794757381287
2014-07-22,625.13,628.81,620.0,622.53,3277.44,2068876.01,1,22,7,2014,-0.0041591348999407,-0.0041678081586879,625.13,619.6,2534.07,3693.18,623.5042857142856,4.535360541134125,624.3335714285714,5.848962573552775,3048.504285714286,549.5803902025964,3037.002857142857,604.0301796895786,50.24480458851114,624.0595000000001,622.7624258621806,0.4774317531057477,0.19166767472920598,636.9797994934312,624.0595000000001,611.139200506569,0.04140726803592002,0.2933502231587919,3090.718,0.011615175915974506,-0.006463659867854132,-0.021025318446296626,-0.03591339899646917
2014-07-23,622.53,624.99,621.0,621.69,2170.81,1372935.87,2,23,7,2014,-0.0013493325622859,-0.0013502437312066,622.53,614.8,3277.44,2997.32,624.4885714285714,2.7130022027931657,624.24,5.882321624351691,2930.431428571428,643.2172601702725,2973.043571428572,646.6033230375386,49.75321466964698,623.2425000000001,622.6602900657824,0.30155553726478956,0.21364524723632272,634.4831456665069,623.2425000000001,612.0018543334933,0.03607149918853991,-0.33765072739699276,2998.7455,0.011132023712679412,-0.009211595773503056,-0.010095059153225061,-0.025610081030672416
2014-07-24,621.69,621.96,599.38,601.87,4740.92,2896094.23,3,24,7,2014,-0.0318808409335843,-0.0324001010724157,621.69,626.58,2170.81,2922.04,620.9585714285714,8.795469342358372,623.0600000000001,8.304414951838238,3190.2714285714287,938.753724776074,3054.202142857143,787.861242011743,39.84684017158155,622.138,620.6802624404697,-1.420758370157614,-0.1132354762424646,636.723137092258,622.138,607.5528629077421,0.04688714430643337,1.1839405567507062,3055.704,0.013937360076034798,-0.04014097984179632,-0.026604347263552874,-0.035402910442977165
2014-07-25,601.87,609.06,597.4,600.5,5919.22,3592179.37,4,25,7,2014,-0.0022762390549454,-0.002278833625052,601.87,627.47,4740.92,3344.66,617.1057142857143,11.078542107970993,620.7457142857144,9.741537324804234,3558.065714285715,1400.2361320488912,3253.848571428572,1099.4697829538434,39.26487180421933,621.015,618.7583326842345,-2.863246378877193,-0.6632376567694103,638.3697451724294,621.015,603.6602548275706,0.055891549068635624,0.2485382583971043,3189.296,0.011889629630388003,-0.03298012818448259,-0.03082633957391867,-0.03605367920893798
2014-07-26,600.5,602.98,593.25,596.0,3478.73,2095634.61,5,26,7,2014,-0.0074937552039966,-0.0075219744546884,600.5,627.04,5919.22,3961.13,612.6714285714286,12.553389221735245,617.8957142857143,10.751211534080756,3489.151428571429,1388.9178304640466,3257.115,1100.1107110702717,37.335972360098395,619.4825,616.590872428593,-4.319745572274201,-1.3945392398703684,639.7455786160436,619.4825,599.2194213839563,0.06541937380327512,-0.41229925564516945,3228.193,0.011670707088803163,-0.046598307552029206,-0.030579050097592653,-0.04891087528923643
2014-07-27,596.0,601.49,593.69,595.03,3530.72,2118021.68,6,27,7,2014,-0.0016275167785235,-0.0016288426227068,596.0,620.98,3478.73,2302.87,608.9642857142857,13.487727578732366,615.5385714285713,11.913155531817509,3664.558571428572,1287.9989063586015,3387.631428571429,1005.974155409396,36.915001343174886,618.554,614.5374560068221,-5.4890284665622175,-2.2134370852087386,641.3533003401413,618.554,595.7546996598586,0.073718059668651,0.014945109278386104,3278.236,0.011468352926117375,-0.0441745779319872,-0.05035270835328298,-0.030264015645371622
2014-07-28,595.03,597.49,578.14,587.93,2331.14,1391966.02,0,28,7,2014,-0.0119321714871519,-0.012003931249794,595.03,625.13,3530.72,2534.07,603.65,13.384893225822768,613.3678571428571,13.960194608832692,3635.568571428572,1319.5810466764142,3371.7321428571427,1021.8021614035176,33.90185968388015,617.1845000000001,612.003412577601,-6.9089620336932285,-3.1525420749056368,643.6000276116147,617.1845000000001,590.7689723883855,0.08560010049382187,-0.33975506412289846,3234.4790000000003,0.011228287332534791,-0.05430359182229105,-0.06301496485887781,-0.04451342390951063
2014-07-29,587.93,591.28,579.53,585.77,6719.13,3962906.1,1,29,7,2014,-0.0036739067576071,-0.0036806721283495,587.93,622.53,2331.14,3277.44,598.3985714285715,11.868232708329597,610.9514285714286,15.626864864537014,4127.238571428571,1738.5666567743735,3587.871428571428,1359.3197551935084,33.01886341787278,615.323,609.5049923321152,-8.115018679921718,-4.145037395908854,644.8954453503591,615.323,585.7505546496409,0.09612007141081705,1.8823365392039948,3417.1235,0.011112085748229373,-0.026749962616511858,-0.06581717274815002,-0.059759229534510516
2014-07-30,585.77,586.13,564.18,564.64,4103.24,2397473.33,2,30,7,2014,-0.0360721785000939,-0.0367388611375395,585.77,621.69,6719.13,2170.81,590.2485714285714,12.762723623339244,607.3685714285714,19.85487068983033,4403.3,1515.2105414870032,3666.8657142857146,1354.4867030424034,25.909575899815007,612.6355000000001,605.2321359195329,-10.653040055970678,-5.446637927921218,649.4799147599061,612.6355000000001,575.791085240094,0.12028168383943157,-0.38931974824121585,3442.0505000000003,0.014048351927850687,-0.05971690258118234,-0.09072755966375734,-0.08691925807338408
2014-07-31,564.64,593.73,564.01,589.52,3523.28,2057947.94,3,31,7,2014,0.0440634740719749,0.0431202865317838,564.64,601.87,4103.24,4740.92,588.4842857142856,11.697627761137072,604.7214285714286,19.564874277502973,4229.351428571428,1539.687149374061,3709.8114285714287,1338.491567881587,41.799626864185356,610.4665,603.7357420224346,-10.535386831439496,-6.464387708624875,647.3911249947104,610.4665,573.5418750052896,0.12097183054175903,-0.1413419639114455,3462.0060000000003,0.018382739345426533,-0.010872483221476492,-0.056964151456497025,-0.06854163374940747
2014-08-01,589.52,603.99,586.43,598.78,8925.21,5356663.39,4,1,8,2014,0.0157076943954403,0.015585605395332,589.52,600.5,3523.28,5919.22,588.2385714285714,11.417885718719726,602.6721428571428,18.470777410056648,4658.778571428571,2314.0295786313877,4108.422142857143,1924.1952458952344,46.40664037696101,608.6105,603.2637665917265,-9.584457532089573,-7.088401673317814,643.9317578909641,608.6105,573.2892421090359,0.11607179925737117,1.5332105310960236,3736.6165,0.019100670299554992,0.006302203250256211,-0.03815077185035265,-0.05837395816952351
2014-08-02,598.78,598.91,587.42,591.72,2122.58,1278807.32,5,2,8,2014,-0.0117906409699721,-0.0118607018300407,598.78,596.0,8925.21,3478.73,587.6271428571428,11.041379313423096,600.1492857142857,17.25878748940334,4465.042857142857,2480.1025253855564,3977.097142857143,1996.40603890872,43.574562752956844,606.7950000000001,602.1643602496573,-9.293393750181849,-7.529400088690622,641.6667865903083,606.7950000000001,571.9232134096918,0.11493762008687697,-0.7621815060934141,3757.571,0.019219833547148114,0.006446345653394303,-0.04820730589200406,-0.057815709440631746
2014-08-03,591.72,592.06,580.62,588.94,1263.34,752201.76,6,3,8,2014,-0.0046981680524571,-0.0047092391334579,591.72,595.03,2122.58,3530.72,586.7571428571429,10.59162674676977,597.8607142857143,16.386341152728846,4141.131428571429,2755.266560234712,3902.845,2081.004489570249,42.47533763922926,605.3259999999999,600.9048973687376,-9.181211086292024,-7.859762288210902,640.6049559936231,605.3259999999999,570.0470440063767,0.11656183938447445,-0.40480924158335607,3693.0515,0.019152197801282515,0.005411680352356951,-0.02148304451127314,-0.047515849398369725
2014-08-04,588.94,595.09,586.49,592.77,3415.53,2047890.49,0,4,8,2014,0.0065032091554315,0.0064821545232585,588.94,587.93,1263.34,2331.14,587.4485714285713,10.83611004707923,595.5492857142857,14.40662746221866,4296.044285714285,2665.564524829323,3965.806428571429,2049.50216920938,44.55067419334897,603.9845,600.1301452383816,-8.683162434112887,-8.0244423173913,639.0300055463608,603.9845,568.9389944536392,0.11604769839742841,1.703571485110897,3679.1689999999994,0.01914482664356404,0.049819353924624554,-0.012872606161532074,-0.043302130406714046
2014-08-05,592.77,594.25,585.44,588.76,4085.09,2429310.9,1,5,8,2014,-0.0067648497730992,-0.0067878350894498,592.77,585.77,3415.53,6719.13,587.8757142857143,10.817830739329938,593.1371428571429,12.19974553868968,3919.752857142857,2443.1331002609086,4023.495714285714,2039.980322671743,42.8092585349769,602.6825,599.0472742632977,-8.513885997971329,-8.122331053507306,637.9581107672143,602.6825,567.4068892327857,0.11706200451220763,0.19603399765190166,3733.5575000000003,0.01916312895715551,-0.0012891844212240544,-0.012147651006711446,-0.04235523747560177
2014-08-06,588.76,593.79,587.2,589.77,3009.97,1785940.76,2,6,8,2014,0.0017154698009376,0.001714000063239,588.76,564.64,4085.09,4103.24,591.4657142857143,3.5502575359335165,590.8571428571429,9.021912153256958,3763.571428571429,2464.301284295602,4083.4357142857143,1993.146856427772,43.40926397982336,600.842,598.1637243334599,-8.203667867114177,-8.138598416228682,634.7528741261563,600.842,566.9311258738437,0.11287784184912597,-0.263181472134029,3737.954,0.019210799583169888,-0.015047262767627467,-0.008839890425692776,-0.05874748635449589
2014-08-07,589.77,595.08,587.92,592.8,2504.42,1485017.95,3,7,8,2014,0.0051375960120045,0.0051244435942521,589.77,589.52,3009.97,3523.28,591.9342857142857,3.4661114482157047,590.2092857142858,8.479610354151202,3618.02,2510.51491197855,3923.6857142857134,2025.7566725270608,45.264521999384264,599.1085,597.6528934445589,-7.625420979780529,-8.035962928939052,630.874078398638,599.1085,567.3429216013621,0.10604282329039864,-0.16795848463605945,3695.9420000000005,0.017487180834922404,0.0018251875887242974,0.00828329903219771,-0.05525363762410962
2014-08-08,592.8,608.2,592.08,595.85,3105.95,1873039.39,4,8,8,2014,0.0051450742240217,0.0051318835549382,592.8,598.78,2504.42,8925.21,591.5157142857144,2.5601488052037262,589.8771428571429,8.129356515901106,2786.697142857143,919.6355146417926,3722.7378571428567,1950.7234414764744,47.14298858182114,597.549,597.481189306982,-6.84217431899458,-7.797205206950158,626.6249975925164,597.549,568.4730024074836,0.09731753410186073,0.24018734876737913,3653.183,0.01755600385469903,0.011732943933167927,0.017208119227683394,-0.04974164327634589
2014-08-09,595.85,595.56,587.41,589.52,1418.03,843722.69,5,9,8,2014,-0.0106234790635227,-0.0106803110780714,595.85,591.72,3105.95,2122.58,591.2014285714286,2.663828251296533,589.4142857142857,7.936103204087028,2686.0471428571427,1035.669034146756,3575.545,2045.9717164439148,43.784502651048676,595.976,596.7229808015551,-6.655503296224879,-7.568864824805103,623.1533239300712,595.976,568.7986760699288,0.09120274618464913,-0.5434472544632076,3608.9410000000003,0.017672643473751953,-0.005482733606626544,0.04406347407197497,-0.05066185706463977
2014-08-10,589.52,596.64,588.06,592.06,1337.97,796584.42,6,10,8,2014,0.004308590039354,0.0042993346409119,589.52,588.94,1418.03,1263.34,591.6471428571429,2.476837461269488,589.2021428571428,7.813184299700421,2696.7085714285718,1018.8296223351662,3418.92,2131.797662674536,45.463418857828884,594.3225,596.2788873918831,-6.230783796377068,-7.301248619119496,618.0025877321015,594.3225,570.6424122678985,0.07968767035440008,-0.05645860806894065,3549.136,0.017718188369108327,0.005605000339697019,0.004308590039354021,-0.05290099659270875
2014-08-11,592.06,593.62,571.72,575.89,2569.39,1512262.72,0,11,8,2014,-0.0273114211397492,-0.0276913108635035,592.06,592.77,1337.97,3415.53,589.2357142857143,6.365665341354583,588.3421428571429,8.588169123921878,2575.8314285714287,968.2724808377118,3435.937857142857,2123.380431830262,37.73665924613347,591.9905,594.3370885926562,-7.116934800241324,-7.264385855343862,613.1520797850734,591.9905,570.8289202149266,0.07149297086717912,0.9203644326853366,3513.7335,0.018935624955577518,-0.02353459823320958,-0.03822772971709143,-0.07492008417265028
2014-08-12,575.89,578.29,561.98,567.66,3325.01,1894843.87,1,12,8,2014,-0.0142909236138846,-0.0143940222917443,575.89,588.76,2569.39,4085.09,586.2214285714286,10.36672469743522,587.0485714285714,10.215165842354176,2467.248571428572,798.5596430747152,3193.5007142857144,1901.8972621466671,34.520843163682784,589.289,591.7964134885938,-8.38663219870773,-7.488835124016636,608.2785401734753,589.289,570.2994598265246,0.06444898911561339,0.29408536656560513,3571.4435,0.019247571055938537,-0.042408906882591024,-0.04066112350436024,-0.08690826617767711
2014-08-13,567.66,573.51,523.15,542.1,4818.58,2659458.34,2,13,8,2014,-0.0450269527534086,-0.0460721616781152,567.66,589.77,3325.01,3009.97,579.4114285714286,19.383366089315448,585.4385714285714,14.776503103103588,2725.621428571428,1196.7387786595775,3244.5964285714285,1937.493977231759,26.864077140433164,586.3005,587.0634217277752,-11.3248095656121,-8.256030012335728,613.477367718706,586.3005,559.1236322812941,0.09270627508830682,0.44919263400711573,3575.3265,0.02056796035077576,-0.09020726692959635,-0.07953271980167764,-0.09930715935334866
2014-08-14,542.1,544.94,495.94,504.8,10880.44,5608470.79,3,14,8,2014,-0.0688064932669249,-0.071288175039289,542.1,592.8,4818.58,2504.42,566.8399999999999,33.00407803085447,579.3871428571429,26.03507942064987,3922.1957142857145,3291.9778233956213,3770.1078571428566,2817.0176360830164,19.920338556847515,581.5155,579.2288101346538,-16.473241296769515,-9.899472269222485,625.5057077626378,581.5155,537.5252922373621,0.1512950480688403,1.25801792229246,3823.3875,0.022821690926161615,-0.1437101370606595,-0.14840494626921064,-0.15936719400499577
2014-08-15,504.8,515.24,483.21,496.45,4767.38,2407799.63,4,15,8,2014,-0.016541204437401,-0.0166795377474003,504.8,595.85,10880.44,3105.95,552.64,39.237114657767,572.0778571428572,33.47359146886038,4159.542857142857,3283.200970738335,3473.12,2423.4003019851134,18.751841337786747,576.538,571.3451139313535,-20.98528050155926,-12.11663391568984,633.4704517652283,576.538,519.6055482347717,0.19749765588817486,-0.5618394109061766,3887.8200000000006,0.02153470799277962,-0.16148701145154198,-0.1567871458658876,-0.16703020134228186
2014-08-16,496.45,524.25,483.24,522.01,3870.22,1956441.61,5,16,8,2014,0.0514855473864437,0.0502039713076635,496.45,589.52,4767.38,1418.03,542.9957142857143,36.88785656425247,567.0985714285714,35.45324957594849,4509.855714285714,3065.5405442371675,3597.951428571429,2393.305840949058,31.917066350951455,572.887,566.6465316521769,-22.2422310978867,-14.141753352129214,633.8316847887496,572.887,511.9423152112503,0.2127633714458512,-0.188187222331763,3904.7950000000005,0.027608580746333124,-0.09355953393877303,-0.11489224612984716,-0.1227165016889904
2014-08-17,522.01,524.71,478.22,485.5,3143.96,1584568.58,6,17,8,2014,-0.0699411888661136,-0.072507457055887,522.01,592.06,3870.22,1337.97,527.7728571428571,35.21502790679451,559.71,40.90996944511186,4767.854285714287,2820.2866948820247,3732.281428571429,2303.274275366925,25.548803368364148,567.7655,558.9182905424458,-25.886027364549136,-16.4906081546132,639.1193698249791,567.7655,496.4116301750209,0.2513497908026434,-0.1876534150513407,3945.436,0.03205572019842225,-0.14473452418701327,-0.1810053981106612,-0.17422142091745607
2014-08-18,485.5,493.26,449.95,462.18,6378.17,2991012.04,0,18,8,2014,-0.0480329557157569,-0.0492248621384501,485.5,575.89,3143.96,2569.39,511.52857142857147,35.54484230216623,550.3821428571429,47.196923983629176,5311.965714285715,2689.844264549265,3943.8985714285714,2405.752568822862,22.465504674669305,561.586,549.7051200145938,-30.30614093683971,-19.253714711058503,645.8680088512375,561.586,477.3039911487625,0.3001570867195318,1.0287058359521115,3928.388,0.03278065970828013,-0.14742667404537912,-0.22433498363682136,-0.21098724755450082
2014-08-19,462.18,487.05,455.8,485.12,5120.41,2458098.82,1,19,8,2014,0.0496343415985114,0.0484418574210227,462.18,567.66,6378.17,3325.01,499.7371428571428,26.312309359113534,542.9792857142857,48.81456315868876,5568.4514285714295,2550.809647114871,4017.85,2426.251797767336,31.254493315314356,557.6099999999999,543.5541562036801,-31.593852243485117,-21.721742217543827,648.2067281969943,557.6099999999999,467.0132718030055,0.32494656909666036,-0.19719762878694047,3979.2464999999997,0.037303402082506196,-0.0389857369255151,-0.17709322838919794,-0.14083309719467263
2014-08-20,485.12,521.84,468.51,516.78,5886.41,2965577.49,2,20,8,2014,0.0652622031662268,0.0632209690151851,485.12,542.1,5120.41,4818.58,496.12,20.648999168648388,537.7657142857144,47.30725553626648,5720.998571428571,2530.3384231193845,4223.31,2455.9468209758807,41.166680054712316,553.973,541.0042365652345,-29.71711492255497,-23.32081675854606,644.9929112502318,553.973,462.95308874976814,0.32860775254473357,0.14959739552106188,4097.403,0.042715946035260695,0.04095075032732387,-0.12714927541127585,-0.12338851947346996
2014-08-21,516.78,537.17,511.36,517.94,5645.78,2974478.96,3,21,8,2014,0.0022446689113357,0.0022421534056899,516.78,504.8,5886.41,10880.44,497.9971428571429,22.11481909963761,532.4185714285715,44.770949347701965,4973.1900000000005,1146.5145423703395,4447.692857142857,2430.1906062264343,41.49950545087359,549.931,538.8076426066407,-27.815544486811405,-24.21976230419913,639.8054410608494,549.931,460.0565589391507,0.326857155027992,-0.04087890581865694,3933.4315,0.04265162473480331,-0.007796785502193315,-0.10062685582316055,-0.13500784929356346
2014-08-22,517.94,524.44,500.57,516.1,6026.98,3116862.95,4,22,8,2014,-0.003552535042669,-0.0035588602801455,517.94,496.45,5645.78,4767.38,500.80428571428575,23.110426115462776,526.7221428571429,40.99357570279871,5153.132857142858,1206.1255573351996,4656.3378571428575,2431.5262483632923,41.10231037753595,546.15,536.6450099774368,-26.15550446465545,-24.606910736290395,635.0312382902043,546.15,457.2687617097956,0.32548288305485434,0.06751945701036877,4128.6515,0.04249673156121786,0.06302780638516992,-0.09082901736955207,-0.1277969309808693
2014-08-23,516.1,516.82,493.98,497.68,3130.85,1596652.49,5,23,8,2014,-0.0356907576051153,-0.0363432449479171,516.1,522.01,6026.98,3870.22,497.3285714285715,21.13474818758328,520.1621428571428,37.35850951947192,5047.508571428572,1359.785539921996,4778.682142857143,2295.331052701342,37.25785145533072,541.587,532.9340566462523,-26.02623659014978,-24.89077590706227,630.5828538584809,541.587,452.59114614151906,0.3286484123824277,-0.4805275610670684,4222.027,0.04307767926210527,0.07680990090440964,-0.08194060136506187,-0.15495636227799103
