timestamp,open,high,low,close,volume,quote_volume,day_of_week,day_of_month,month,year,daily_return,log_return,close_lag_1,close_lag_7,volume_lag_1,volume_lag_7,close_rolling_mean_7,close_rolling_std_7,close_rolling_mean_14,close_rolling_std_14,volume_rolling_mean_7,volume_rolling_std_7,volume_rolling_mean_14,volume_rolling_std_14
2014-06-13,597.13,619.14,594.87,610.35,7545.7,4612164.04,4,13,6,2014,0.022139232662904185,0.02189771798459586,597.13,650.41,4586.48,6035.98,636.16,22.88973933155723,643.2328571428571,19.543568065920173,4004.598571428571,1746.329050689175,4205.9628571428575,1426.435808868376
2014-06-14,610.35,613.77,563.68,583.42,4999.15,2985483.68,5,14,6,2014,-0.04412222495289597,-0.045125224473428927,610.35,651.67,7545.7,1968.61,626.41,28.92274479828365,640.0550000000001,25.064177241019358,4437.532857142857,1518.2143749891882,4248.051428571429,1441.5296270967872
2014-06-15,583.42,587.83,560.85,582.29,3942.88,2272289.86,6,15,6,2014,-0.001936855095814316,-0.0019387332251468144,583.42,651.05,4999.15,3313.68,616.5871428571429,30.776549901012388,635.2335714285715,29.19871878304647,4527.418571428571,1458.019744018448,4275.962857142857,1430.761014099885
2014-06-16,582.29,606.14,580.45,599.08,3991.36,2403694.57,0,16,6,2014,0.0288344295797629,0.028426539706962083,582.29,644.35,3942.88,3258.34,610.12,28.653482627189494,631.2042857142858,30.067632920643273,4632.135714285714,1375.679714127495,4265.756428571428,1432.358460960895
2014-06-17,599.08,608.43,594.86,605.09,2999.39,1820590.33,1,17,6,2014,0.01003204914201783,0.009982062173504442,599.08,655.62,3991.36,3558.54,602.9014285714285,20.47937533924558,626.6085714285715,28.659641378706144,4552.257142857143,1461.9367725579461,4168.548571428571,1471.1040905642012
2014-06-18,605.09,614.4,603.61,606.21,3312.07,2037434.53,2,18,6,2014,0.0018509643193573844,0.0018492533958152392,605.09,642.95,2999.39,3800.84,597.6528571428571,11.035208371821108,624.2714285714285,28.91058945123022,4482.432857142857,1514.5331058526951,4005.317857142857,1426.4835560009828
2014-06-19,606.21,612.58,598.67,600.17,5601.33,3433287.5,3,19,6,2014,-0.00996354398640753,-0.010013512275343708,606.21,597.13,3312.07,4586.48,598.0871428571428,11.070963093132889,619.9849999999999,27.595865283937613,4627.411428571429,1573.5753703739838,4208.167857142857,1437.8681710738863
2014-06-20,600.17,602.05,587.1,590.75,2153.94,1312852.79,4,20,6,2014,-0.015695552926670686,-0.015820032351153684,600.17,610.35,5601.33,7545.7,595.2871428571428,9.865540556714445,615.7235714285714,27.1387898962531,3857.16,1176.5400231752997,3930.8792857142857,1432.5757582247777
2014-06-21,590.75,599.21,584.82,597.04,2282.89,1373722.22,5,21,6,2014,0.010647482014388476,0.010591196756114758,590.75,583.42,2153.94,4999.15,597.2328571428571,8.363772502655543,611.8214285714286,25.447437488385294,3469.1228571428574,1185.0213542339554,3953.327857142857,1401.5888165505853
2014-06-22,597.04,610.08,591.99,603.62,2036.79,1240859.44,6,22,6,2014,0.011021037116441201,0.010960748047801921,597.04,582.29,2282.89,3942.88,600.28,5.3576611812729285,608.4335714285714,22.847544088569425,3196.824285714286,1273.6927716402308,3862.121428571428,1485.4518385111865
2014-06-23,603.62,604.65,582.86,591.17,2652.78,1594834.62,0,23,6,2014,-0.02062555912660291,-0.02084123677345996,603.62,599.08,2036.79,3991.36,599.15,6.38802264658785,604.635,20.74045943783094,3005.598571428571,1234.4017394461257,3818.867142857143,1512.9475752543879
2014-06-24,591.17,595.65,585.41,588.77,3077.48,1840620.26,1,24,6,2014,-0.004059745927567304,-0.004068009067814644,591.17,605.09,2652.78,2999.39,596.8185714285713,6.82218056189031,599.86,15.00047640269117,3016.7542857142857,1234.6891086269072,3784.5057142857145,1524.7317422707222
2014-06-25,588.77,589.56,566.88,568.45,3090.79,1797681.03,2,25,6,2014,-0.034512628021128644,-0.0351222564545435,588.77,606.21,3077.48,3312.07,591.4242857142857,11.490152098126568,594.5385714285713,11.295265759220946,2985.1428571428573,1228.6861620407703,3733.787857142857,1535.9149612235826
2014-06-26,568.45,582.71,565.85,582.7,4147.81,2401035.72,3,26,6,2014,0.025068167824786602,0.02475911557391283,568.45,600.17,3090.79,5601.33,588.9285714285714,11.166669793886722,593.5078571428572,11.692017117919153,2777.497142857143,737.5139127210722,3702.4542857142856,1521.5891827029664
2014-06-27,582.7,603.94,580.14,602.23,3388.65,2015064.28,4,27,6,2014,0.033516389222584486,0.032966957994195696,582.7,590.75,4147.81,2153.94,590.5685714285713,12.267506441233353,592.9278571428571,10.971469418851388,2953.884285714286,710.6872218694898,3405.5221428571426,1044.826488238992
2014-06-28,602.23,608.76,593.97,597.56,2938.93,1778752.3,5,28,6,2014,-0.007754512395596436,-0.007784734969107764,602.23,597.04,3388.65,2282.89,590.6428571428571,12.314708975158311,593.9378571428571,10.675733935188969,3047.604285714286,647.9408659195476,3258.363571428571,943.2550240654567
2014-06-29,597.56,604.28,593.19,601.06,2892.18,1736172.85,6,29,6,2014,0.00585715241984075,0.005840065988696757,597.56,603.62,2938.93,2036.79,590.2771428571428,11.895984916888741,595.2785714285714,10.27137160876168,3169.8028571428576,485.94374618585664,3183.3135714285713,926.2481457480217
2014-06-30,601.06,637.28,596.55,635.14,3832.86,2394861.38,0,30,6,2014,0.056699830299803855,0.05515068387034651,601.06,591.17,2892.18,2652.78,596.5585714285714,20.75560601265033,597.8542857142857,14.814536371823774,3338.3857142857137,481.3589839491651,3171.992142857143,916.5294171801543
2014-07-01,635.14,652.54,634.09,643.19,4106.32,2675353.96,1,1,7,2014,0.012674371004818052,0.0125947234470557,635.14,588.77,3832.86,3077.48,604.3328571428572,26.69432755866886,600.5757142857143,19.11986752218583,3485.362857142857,541.7062765532108,3251.058571428571,947.709639335862
2014-07-02,643.19,652.1,604.58,645.72,4784.21,3099761.96,2,2,7,2014,0.003933518866897856,0.003925802809113571,643.19,568.45,4106.32,3090.79,615.3714285714286,25.32419293124716,603.3978571428571,22.61238570701112,3727.2799999999997,693.0996769585171,3356.2114285714283,1032.8462342840414
2014-07-03,645.72,646.4,633.58,638.03,4010.26,2580980.48,3,3,7,2014,-0.011909186644366021,-0.011980669106462016,645.72,582.7,4784.21,4147.81,623.2757142857143,21.819459859753795,606.1021428571429,24.390637919740286,3707.63,681.0350352221247,3242.5635714285713,835.4836418654318
2014-07-04,638.03,642.22,623.04,623.96,3601.75,2291612.17,4,4,7,2014,-0.022052254596178766,-0.02229904043219858,638.03,602.23,4010.26,3388.65,626.38,19.776345297686092,608.4742857142857,24.397631888325705,3738.0728571428567,669.0574559710674,3345.9785714285717,777.9962549233287
2014-07-05,623.96,627.8,619.69,622.96,3247.38,2034965.63,5,5,7,2014,-0.0016026668376177833,-0.0016039524819372747,623.96,597.56,3601.75,2938.93,630.0085714285714,15.4680384756985,610.3257142857143,24.446616476372824,3782.137142857143,615.6819824853927,3414.870714285714,716.9237074254702
2014-07-06,622.96,629.44,622.65,626.65,2700.79,1698242.23,6,6,7,2014,0.005923333761397087,0.005905859788800501,622.96,601.06,3247.38,2892.18,633.6642857142857,9.267072276150671,611.9707142857143,24.733834025569145,3754.7957142857144,664.133630199454,3462.299285714286,636.1571570158802
2014-07-07,626.65,627.93,607.32,613.6,2529.86,1590944.74,0,7,7,2014,-0.020825021942072808,-0.021044921004484705,626.65,635.14,2700.79,3832.86,630.5871428571429,11.898094685403688,613.5728571428572,23.998336297646798,3568.652857142857,806.0469590479679,3453.5192857142856,648.9096997445232
2014-07-08,613.6,619.65,609.35,615.32,3206.28,2004899.12,1,8,7,2014,0.002803129074315569,0.0027992076345039617,613.6,643.19,2529.86,4106.32,626.6057142857143,11.638149705662245,615.4692857142857,22.91200977125858,3440.075714285714,777.2573319662146,3462.719285714286,644.0631920437653
2014-07-09,615.32,623.82,610.53,623.0,3066.24,1920482.89,2,9,7,2014,0.01248131053760626,0.012404061099902618,615.32,645.72,3206.28,4784.21,623.3599999999999,8.026848696716591,619.3657142857143,18.51783078934638,3194.6514285714284,505.9970954603256,3460.9657142857145,645.18616989701
2014-07-10,623.0,624.95,611.66,618.39,3604.7,2253171.2,3,10,7,2014,-0.007399678972712653,-0.007427192408249138,623.0,638.03,3066.24,4010.26,620.5542857142857,4.84715675127312,621.915,15.25028158630346,3136.714285714286,411.4251380205616,3422.172142857143,616.3966514681991
2014-07-11,618.39,633.62,616.11,632.9,3124.17,1969199.34,4,11,7,2014,0.023464156923624246,0.02319310540205569,618.39,623.96,3604.7,3601.75,621.8314285714285,6.712794819275868,624.1057142857143,14.383232606746944,3068.4885714285715,357.52383885220723,3403.280714285714,621.5345744014354
2014-07-12,632.9,638.59,625.9,635.9,3433.0,2179286.05,5,12,7,2014,0.004740085321535803,0.004728886492102443,632.9,622.96,3124.17,3247.38,623.6800000000001,8.593604210883447,626.8442857142857,12.46175485499305,3095.0057142857145,379.22818512768555,3438.5714285714284,606.9972449672255
2014-07-13,635.9,638.64,627.54,628.03,1703.49,1082830.37,6,13,7,2014,-0.012376159773549333,-0.012453382245510097,635.9,626.65,3433.0,2700.79,623.8771428571428,8.6883997649838,628.7707142857143,10.01329920600699,2952.5342857142855,645.7175977638402,3353.665,754.5161500106693
2014-07-14,628.03,628.99,616.06,618.32,2553.73,1601572.72,0,14,7,2014,-0.015461044854545025,-0.01558181322923634,628.03,613.6,1703.49,2529.86,624.5514285714286,7.905792029836524,627.5692857142857,10.197668258582283,2955.944285714286,643.1714657553649,3262.2985714285714,769.3268128481114
2014-07-15,618.32,624.42,617.3,619.6,3693.18,2310446.24,1,15,7,2014,0.002070125501358433,0.0020679857440979244,618.32,615.32,2553.73,3206.28,625.1628571428571,7.207516248762042,625.8842857142856,9.33008097440847,3025.5014285714283,698.689053619433,3232.7885714285717,741.8958851260958
2014-07-16,619.6,622.36,614.15,614.8,2997.32,1873008.17,2,16,7,2014,-0.007746933505487497,-0.007777096878272856,619.6,623.0,3693.18,3066.24,623.9914285714285,8.213757622774992,623.6757142857143,7.809127513844268,3015.6557142857137,698.5048743532417,3105.1535714285715,593.2823203112971
2014-07-17,614.8,632.55,610.01,626.58,2922.04,1833775.87,3,17,7,2014,0.019160702667534224,0.018979448055071495,614.8,618.39,2997.32,3604.7,625.1614285714286,7.85851221833324,622.8578571428571,6.712772187372905,2918.132857142857,648.4173212192458,3027.4235714285714,533.8911184819959
2014-07-18,626.58,630.15,617.92,627.47,3344.66,2109225.77,4,18,7,2014,0.001420409205528328,0.0014194013786109618,626.58,632.9,2922.04,3124.17,624.3857142857142,7.208434543741673,623.1085714285715,6.821764780852654,2949.6314285714284,665.231678200123,3009.06,516.7638545349769
2014-07-19,627.47,634.14,625.14,627.04,3961.13,2505181.18,5,19,7,2014,-0.000685291727094639,-0.0006855266468020706,627.47,635.9,3344.66,3433.0,623.12,5.4009474477460815,623.4,6.90161185186861,3025.078571428571,753.3079714040946,3060.042142857143,574.1104031881861
2014-07-20,627.04,627.93,619.96,620.98,2302.87,1442853.55,6,20,7,2014,-0.009664455218167833,-0.00971145915563333,627.04,628.03,3961.13,1703.49,622.1128571428571,4.973136884922173,622.995,6.8624774064366125,3110.7042857142856,595.6094814797458,3031.6192857142855,602.4165019762466
2014-07-21,620.98,625.93,615.02,625.13,2534.07,1596614.67,0,21,7,2014,0.006682984959258009,0.006660752811712797,620.98,618.32,2302.87,2553.73,623.0857142857143,4.769429934986318,623.8185714285713,6.31855126669853,3107.895714285714,598.7118748573794,3031.9199999999996,602.1477578059805
2014-07-22,625.13,628.81,620.0,622.53,3277.44,2068876.01,1,22,7,2014,-0.004159134899940797,-0.004167808158687919,625.13,619.6,2534.07,3693.18,623.5042857142856,4.535360541134125,624.3335714285714,5.848962573552775,3048.504285714286,549.5803902025964,3037.002857142857,604.0301796895786
2014-07-23,622.53,624.99,621.0,621.69,2170.81,1372935.87,2,23,7,2014,-0.0013493325622859764,-0.0013502437312066264,622.53,614.8,3277.44,2997.32,624.4885714285714,2.7130022027931657,624.24,5.882321624351691,2930.431428571428,643.2172601702725,2973.0435714285713,646.6033230375386
2014-07-24,621.69,621.96,599.38,601.87,4740.92,2896094.23,3,24,7,2014,-0.03188084093358434,-0.032400101072415775,621.69,626.58,2170.81,2922.04,620.9585714285714,8.795469342358372,623.0600000000001,8.304414951838238,3190.2714285714287,938.753724776074,3054.202142857143,787.861242011743
2014-07-25,601.87,609.06,597.4,600.5,5919.22,3592179.37,4,25,7,2014,-0.0022762390549454503,-0.0022788336250520345,601.87,627.47,4740.92,3344.66,617.1057142857143,11.078542107970991,620.7457142857144,9.741537324804234,3558.065714285715,1400.2361320488912,3253.8485714285716,1099.4697829538434
2014-07-26,600.5,602.98,593.25,596.0,3478.73,2095634.61,5,26,7,2014,-0.007493755203996644,-0.007521974454688446,600.5,627.04,5919.22,3961.13,612.6714285714286,12.553389221735243,617.8957142857143,10.751211534080756,3489.151428571429,1388.9178304640466,3257.1150000000002,1100.1107110702715
2014-07-27,596.0,601.49,593.69,595.03,3530.72,2118021.68,6,27,7,2014,-0.0016275167785235745,-0.0016288426227068073,596.0,620.98,3478.73,2302.87,608.9642857142857,13.487727578732366,615.5385714285713,11.913155531817509,3664.558571428572,1287.9989063586017,3387.631428571429,1005.9741554093961
2014-07-28,595.03,597.49,578.14,587.93,2331.14,1391966.02,0,28,7,2014,-0.011932171487151977,-0.01200393124979405,595.03,625.13,3530.72,2534.07,603.65,13.384893225822767,613.3678571428571,13.960194608832692,3635.568571428572,1319.5810466764142,3371.7321428571427,1021.8021614035177
2014-07-29,587.93,591.28,579.53,585.77,6719.13,3962906.1,1,29,7,2014,-0.0036739067576071482,-0.003680672128349556,587.93,622.53,2331.14,3277.44,598.3985714285715,11.868232708329597,610.9514285714286,15.626864864537014,4127.238571428571,1738.5666567743735,3587.871428571428,1359.3197551935084
2014-07-30,585.77,586.13,564.18,564.64,4103.24,2397473.33,2,30,7,2014,-0.03607217850009392,-0.03673886113753954,585.77,621.69,6719.13,2170.81,590.2485714285714,12.762723623339244,607.3685714285714,19.854870689830335,4403.3,1515.2105414870032,3666.8657142857146,1354.4867030424034
2014-07-31,564.64,593.73,564.01,589.52,3523.28,2057947.94,3,31,7,2014,0.04406347407197497,0.04312028653178384,564.64,601.87,4103.24,4740.92,588.4842857142856,11.697627761137072,604.7214285714286,19.564874277502973,4229.351428571428,1539.687149374061,3709.8114285714287,1338.4915678815867
2014-08-01,589.52,603.99,586.43,598.78,8925.21,5356663.39,4,1,8,2014,0.015707694395440397,0.01558560539533205,589.52,600.5,3523.28,5919.22,588.2385714285714,11.417885718719726,602.6721428571428,18.470777410056648,4658.778571428571,2314.0295786313873,4108.422142857143,1924.1952458952342
2014-08-02,598.78,598.91,587.42,591.72,2122.58,1278807.32,5,2,8,2014,-0.011790640969972177,-0.01186070183004072,598.78,596.0,8925.21,3478.73,587.6271428571428,11.041379313423096,600.1492857142857,17.25878748940334,4465.042857142857,2480.1025253855564,3977.097142857143,1996.40603890872
2014-08-03,591.72,592.06,580.62,588.94,1263.34,752201.76,6,3,8,2014,-0.004698168052457152,-0.004709239133457967,591.72,595.03,2122.58,3530.72,586.7571428571429,10.59162674676977,597.8607142857143,16.386341152728846,4141.131428571429,2755.266560234712,3902.8450000000003,2081.0044895702495
2014-08-04,588.94,595.09,586.49,592.77,3415.53,2047890.49,0,4,8,2014,0.006503209155431566,0.006482154523258544,588.94,587.93,1263.34,2331.14,587.4485714285713,10.83611004707923,595.5492857142857,14.40662746221866,4296.044285714285,2665.564524829323,3965.8064285714286,2049.5021692093796
2014-08-05,592.77,594.25,585.44,588.76,4085.09,2429310.9,1,5,8,2014,-0.006764849773099213,-0.006787835089449869,592.77,585.77,3415.53,6719.13,587.8757142857143,10.817830739329938,593.1371428571429,12.19974553868968,3919.752857142857,2443.1331002609086,4023.4957142857143,2039.980322671743
2014-08-06,588.76,593.79,587.2,589.77,3009.97,1785940.76,2,6,8,2014,0.001715469800937619,0.0017140000632390102,588.76,564.64,4085.09,4103.24,591.4657142857143,3.5502575359335165,590.8571428571429,9.021912153256958,3763.5714285714284,2464.301284295602,4083.4357142857148,1993.1468564277716
2014-08-07,589.77,595.08,587.92,592.8,2504.42,1485017.95,3,7,8,2014,0.005137596012004586,0.0051244435942521555,589.77,589.52,3009.97,3523.28,591.9342857142857,3.4661114482157047,590.2092857142858,8.479610354151202,3618.02,2510.51491197855,3923.6857142857143,2025.7566725270606
2014-08-08,592.8,608.2,592.08,595.85,3105.95,1873039.39,4,8,8,2014,0.005145074224021773,0.005131883554938225,592.8,598.78,2504.42,8925.21,591.5157142857144,2.5601488052037262,589.8771428571429,8.129356515901106,2786.697142857143,919.6355146417926,3722.7378571428567,1950.7234414764746
2014-08-09,595.85,595.56,587.41,589.52,1418.03,843722.69,5,9,8,2014,-0.01062347906352279,-0.010680311078071407,595.85,591.72,3105.95,2122.58,591.2014285714286,2.6638282512965334,589.4142857142857,7.936103204087028,2686.0471428571427,1035.669034146756,3575.5449999999996,2045.9717164439148
2014-08-10,589.52,596.64,588.06,592.06,1337.97,796584.42,6,10,8,2014,0.004308590039354021,0.004299334640911936,589.52,588.94,1418.03,1263.34,591.6471428571429,2.476837461269488,589.2021428571428,7.813184299700421,2696.7085714285713,1018.8296223351662,3418.9199999999996,2131.797662674536
2014-08-11,592.06,593.62,571.72,575.89,2569.39,1512262.72,0,11,8,2014,-0.02731142113974927,-0.0276913108635035,592.06,592.77,1337.97,3415.53,589.2357142857143,6.365665341354583,588.3421428571429,8.588169123921878,2575.8314285714287,968.2724808377118,3435.937857142857,2123.380431830262
2014-08-12,575.89,578.29,561.98,567.66,3325.01,1894843.87,1,12,8,2014,-0.01429092361388462,-0.014394022291744397,575.89,588.76,2569.39,4085.09,586.2214285714286,10.36672469743522,587.0485714285714,10.215165842354175,2467.2485714285717,798.5596430747152,3193.5007142857144,1901.8972621466671
2014-08-13,567.66,573.51,523.15,542.1,4818.58,2659458.34,2,13,8,2014,-0.04502695275340862,-0.04607216167811526,567.66,589.77,3325.01,3009.97,579.4114285714286,19.383366089315448,585.4385714285714,14.776503103103588,2725.621428571428,1196.7387786595775,3244.5964285714285,1937.493977231759
2014-08-14,542.1,544.94,495.94,504.8,10880.44,5608470.79,3,14,8,2014,-0.0688064932669249,-0.07128817503928907,542.1,592.8,4818.58,2504.42,566.8399999999999,33.00407803085447,579.3871428571429,26.03507942064987,3922.1957142857145,3291.9778233956213,3770.1078571428566,2817.0176360830164
2014-08-15,504.8,515.24,483.21,496.45,4767.38,2407799.63,4,15,8,2014,-0.016541204437401036,-0.016679537747400375,504.8,595.85,10880.44,3105.95,552.64,39.237114657766995,572.0778571428572,33.47359146886038,4159.542857142857,3283.200970738335,3473.12,2423.4003019851134
2014-08-16,496.45,524.25,483.24,522.01,3870.22,1956441.61,5,16,8,2014,0.05148554738644373,0.05020397130766353,496.45,589.52,4767.38,1418.03,542.9957142857143,36.88785656425247,567.0985714285714,35.45324957594849,4509.855714285714,3065.5405442371675,3597.9514285714286,2393.305840949058
2014-08-17,522.01,524.71,478.22,485.5,3143.96,1584568.58,6,17,8,2014,-0.06994118886611367,-0.07250745705588704,522.01,592.06,3870.22,1337.97,527.7728571428571,35.21502790679451,559.71,40.90996944511186,4767.854285714287,2820.2866948820247,3732.281428571429,2303.274275366925
2014-08-18,485.5,493.26,449.95,462.18,6378.17,2991012.04,0,18,8,2014,-0.04803295571575694,-0.049224862138450155,485.5,575.89,3143.96,2569.39,511.52857142857147,35.54484230216623,550.3821428571429,47.196923983629176,5311.965714285715,2689.844264549265,3943.8985714285714,2405.752568822862
2014-08-19,462.18,487.05,455.8,485.12,5120.41,2458098.82,1,19,8,2014,0.04963434159851143,0.04844185742102274,462.18,567.66,6378.17,3325.01,499.7371428571428,26.312309359113538,542.9792857142857,48.81456315868876,5568.4514285714295,2550.809647114871,4017.8499999999995,2426.2517977673356
2014-08-20,485.12,521.84,468.51,516.78,5886.41,2965577.49,2,20,8,2014,0.06526220316622688,0.0632209690151851,485.12,542.1,5120.41,4818.58,496.12,20.648999168648388,537.7657142857144,47.307255536266474,5720.998571428571,2530.3384231193845,4223.3099999999995,2455.9468209758807
2014-08-21,516.78,537.17,511.36,517.94,5645.78,2974478.96,3,21,8,2014,0.00224466891133579,0.0022421534056899484,516.78,504.8,5886.41,10880.44,497.99714285714293,22.11481909963761,532.4185714285715,44.770949347701965,4973.1900000000005,1146.5145423703395,4447.692857142857,2430.1906062264343
2014-08-22,517.94,524.44,500.57,516.1,6026.98,3116862.95,4,22,8,2014,-0.0035525350426690583,-0.0035588602801455735,517.94,496.45,5645.78,4767.38,500.80428571428575,23.110426115462776,526.7221428571429,40.99357570279871,5153.132857142858,1206.1255573351996,4656.3378571428575,2431.5262483632923
2014-08-23,516.1,516.82,493.98,497.68,3130.85,1596652.49,5,23,8,2014,-0.03569075760511531,-0.03634324494791715,516.1,522.01,6026.98,3870.22,497.3285714285715,21.13474818758328,520.1621428571428,37.358509519471916,5047.5085714285715,1359.7855399219961,4778.682142857143,2295.331052701342
2014-08-24,497.68,514.82,496.81,509.71,2533.3,1294320.61,6,24,8,2014,0.024172158816910372,0.02388463633072535,497.68,485.5,3130.85,3143.96,500.7871428571429,20.855527416243692,514.28,31.13136928961118,4960.271428571427,1513.1961555311616,4864.062857142858,2176.664051808951
2014-08-25,509.71,511.33,499.71,502.93,2737.95,1409621.07,0,25,8,2014,-0.01330168134821752,-0.013390941132039324,509.71,462.18,2533.3,6378.17,506.6085714285714,12.155761910271492,509.06857142857143,25.64838062278829,4440.24,1569.1729773355135,4876.102857142857,2163.4208315195506
2014-08-26,502.93,516.04,501.81,512.56,3530.19,1831000.54,1,26,8,2014,0.019147793927584145,0.018966781925315555,502.93,485.12,2737.95,5120.41,510.5285714285714,7.6667168735516364,505.1328571428572,19.44279436570904,4213.065714285714,1569.4014611613043,4890.7585714285715,2152.7737266028785
2014-08-27,512.56,527.37,512.66,515.23,3785.72,1982424.62,2,27,8,2014,0.005209146246293317,0.00519562557775274,512.56,516.78,3530.19,5886.41,510.30714285714294,7.476085683230986,503.2135714285714,16.63661559847505,3912.967142857143,1386.2572434883098,4816.982857142857,2173.0402638360715
2014-08-28,515.23,521.59,503.34,510.75,4465.72,2307082.42,3,28,8,2014,-0.008695145857190001,-0.008733169210787236,515.23,517.94,3785.72,5645.78,509.28000000000003,6.7069814372902075,503.6385714285714,16.755832443633338,3744.387142857143,1199.5982437982339,4358.788571428571,1295.1399351294165
2014-08-29,510.75,515.18,506.69,512.56,3641.78,1876846.6,4,29,8,2014,0.0035438081253058584,0.003537543633034622,510.75,516.1,4465.72,6026.98,508.7742857142857,6.223040138998341,504.7892857142857,16.77734574418059,3403.644285714286,661.0312512243535,4278.388571428571,1302.7395089512
2014-08-30,512.56,512.91,503.12,505.96,2631.22,1337420.67,5,30,8,2014,-0.012876541282971665,-0.01296016255142499,512.56,497.68,3641.78,3130.85,509.95714285714286,4.230845913409238,503.64285714285717,16.042368628378597,3332.2685714285712,719.7609553740383,4189.888571428571,1372.8018565740588
2014-08-31,505.96,508.34,478.31,481.78,6094.87,2982601.77,6,31,8,2014,-0.04779033915724562,-0.04897003646059058,505.96,509.71,2631.22,2533.3,505.96714285714285,11.47351982362067,503.3771428571428,16.392966328731962,3841.0642857142857,1175.431787342522,4400.667857142857,1425.3906657754098
2014-09-01,481.78,487.47,471.78,477.19,6785.79,3261178.74,0,1,9,2014,-0.00952717007762871,-0.009572843888743172,481.78,502.93,6094.87,2737.95,502.29,15.885528005079461,504.44928571428574,13.772744804524043,4419.327142857143,1494.6388750878286,4429.783571428571,1472.2830495767025
2014-09-02,477.19,486.99,470.54,478.94,6751.24,3291738.72,1,2,9,2014,0.0036673023324043097,0.003660594174764748,477.19,512.56,6785.79,3530.19,497.4871428571429,17.283795603870132,504.0078571428572,14.518754014441559,4879.477142857142,1661.764060596593,4546.271428571428,1590.8693585770443
2014-09-03,478.94,487.29,476.82,480.04,6140.33,3018772.64,2,3,9,2014,0.0022967386311438798,0.002294105158468792,478.94,515.23,6751.24,3785.72,492.46000000000004,16.355764529165537,501.38357142857143,15.330309649711568,5215.849999999999,1641.6545061410864,4564.408571428571,1608.6710966597761
